n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
16,startup,,,,,robot10-sidecar,9,1.16,47.22,0.0,0.023,0.155,0.092
16,startup,,,,,robot10-sidecar,10,1.41,47.19,0.0,0.023,0.155,0.092
16,startup,,,,,robot10-sidecar,11,1.11,47.14,0.0,0.023,0.155,0.092
16,startup,,,,,robot11-sidecar,0,2.7,40.27,0.0,0.004,0.064,0.031
16,startup,,,,,robot11-sidecar,1,3.52,42.66,0.0,0.008,0.085,0.052
16,startup,,,,,robot11-sidecar,2,3.71,44.87,0.0,0.008,0.107,0.073
16,startup,,,,,robot11-sidecar,3,2.62,45.75,0.0,0.02,0.123,0.079
16,startup,,,,,robot11-sidecar,4,1.78,46.07,0.0,0.02,0.131,0.082
16,startup,,,,,robot11-sidecar,5,1.34,46.48,0.0,0.023,0.139,0.084
16,startup,,,,,robot11-sidecar,6,1.23,46.66,0.0,0.023,0.148,0.086
16,startup,,,,,robot11-sidecar,7,1.43,46.61,0.0,0.023,0.148,0.086
16,startup,,,,,robot11-sidecar,8,1.65,46.69,0.0,0.023,0.148,0.086
16,startup,,,,,robot11-sidecar,9,1.11,46.61,0.0,0.023,0.153,0.086
16,startup,,,,,robot11-sidecar,10,1.41,46.62,0.0,0.023,0.153,0.086
16,startup,,,,,robot11-sidecar,11,1.61,46.62,0.0,0.023,0.153,0.086
16,startup,,,,,robot12-sidecar,0,2.72,40.76,0.0,0.004,0.066,0.033
16,startup,,,,,robot12-sidecar,1,3.01,42.5,0.0,0.008,0.089,0.057
16,startup,,,,,robot12-sidecar,2,3.82,45.23,0.0,0.008,0.112,0.079
16,startup,,,,,robot12-sidecar,3,4.04,48.32,0.0,0.012,0.139,0.103
16,startup,,,,,robot12-sidecar,4,4.22,51.8,0.0,0.012,0.162,0.128
16,startup,,,,,robot12-sidecar,5,1.5,52.41,0.0,0.023,0.171,0.132
16,startup,,,,,robot12-sidecar,6,1.19,52.29,0.0,0.023,0.178,0.133
16,startup,,,,,robot12-sidecar,7,0.99,52.28,0.0,0.023,0.178,0.133
16,startup,,,,,robot12-sidecar,8,1.08,52.3,0.0,0.023,0.178,0.133
16,startup,,,,,robot12-sidecar,10,0.0,52.27,0.0,0.023,0.183,0.133
16,startup,,,,,robot12-sidecar,11,1.65,52.28,0.0,0.023,0.183,0.133
16,startup,,,,,robot13-sidecar,0,2.96,74.73,0.0,0.004,0.066,0.032
16,startup,,,,,robot13-sidecar,1,3.54,75.2,0.0,0.008,0.089,0.055
16,startup,,,,,robot13-sidecar,2,2.74,75.41,0.0,0.008,0.111,0.077
16,startup,,,,,robot13-sidecar,3,3.4,75.54,0.0,0.012,0.137,0.101
16,startup,,,,,robot13-sidecar,4,3.7,75.64,0.0,0.012,0.159,0.126
16,startup,,,,,robot13-sidecar,5,1.5,75.64,0.0,0.023,0.169,0.129
16,startup,,,,,robot13-sidecar,6,1.78,75.96,0.0,0.023,0.177,0.131
16,startup,,,,,robot13-sidecar,7,1.43,75.65,0.0,0.023,0.177,0.131
16,startup,,,,,robot13-sidecar,8,1.06,75.71,0.0,0.023,0.177,0.131
16,startup,,,,,robot13-sidecar,9,1.61,75.71,0.0,0.023,0.182,0.131
16,startup,,,,,robot13-sidecar,10,1.43,75.65,0.0,0.023,0.182,0.131
16,startup,,,,,robot13-sidecar,11,1.63,75.66,0.0,0.023,0.182,0.131
16,startup,,,,,robot14-sidecar,0,2.57,40.48,0.0,0.004,0.066,0.034
16,startup,,,,,robot14-sidecar,1,3.12,42.68,0.0,0.008,0.088,0.057
16,startup,,,,,robot14-sidecar,2,3.92,45.58,0.0,0.008,0.11,0.079
16,startup,,,,,robot14-sidecar,3,2.48,46.49,0.0,0.02,0.126,0.085
16,startup,,,,,robot14-sidecar,4,1.87,47.2,0.0,0.02,0.134,0.088
16,startup,,,,,robot14-sidecar,5,1.39,47.48,0.0,0.023,0.143,0.09
16,startup,,,,,robot14-sidecar,6,1.55,47.3,0.0,0.023,0.15,0.091
16,startup,,,,,robot14-sidecar,7,1.09,47.54,0.0,0.023,0.15,0.091
16,startup,,,,,robot14-sidecar,8,1.58,47.3,0.0,0.023,0.15,0.091
16,startup,,,,,robot14-sidecar,9,1.46,47.36,0.0,0.023,0.155,0.091
16,startup,,,,,robot14-sidecar,10,1.41,47.3,0.0,0.023,0.155,0.091
16,startup,,,,,robot14-sidecar,11,1.64,47.3,0.0,0.023,0.155,0.091
16,startup,,,,,robot15-sidecar,0,2.73,40.53,0.0,0.004,0.067,0.035
16,startup,,,,,robot15-sidecar,1,2.92,42.84,0.0,0.008,0.088,0.056
16,startup,,,,,robot15-sidecar,2,3.58,45.68,0.0,0.008,0.11,0.078
16,startup,,,,,robot15-sidecar,3,3.47,48.5,0.0,0.012,0.137,0.1
16,startup,,,,,robot15-sidecar,4,4.1,51.61,0.0,0.012,0.158,0.124
16,startup,,,,,robot15-sidecar,5,2.09,52.27,0.0,0.023,0.168,0.129
16,startup,,,,,robot15-sidecar,6,1.37,52.38,0.0,0.023,0.177,0.13
16,startup,,,,,robot15-sidecar,7,1.55,52.45,0.0,0.023,0.177,0.13
16,startup,,,,,robot15-sidecar,8,1.63,52.52,0.0,0.023,0.177,0.13
16,startup,,,,,robot15-sidecar,9,1.19,52.38,0.0,0.023,0.182,0.13
16,startup,,,,,robot15-sidecar,10,0.96,52.38,0.0,0.023,0.182,0.13
16,startup,,,,,robot15-sidecar,11,1.14,52.38,0.0,0.023,0.182,0.13
16,startup,,,,,robot16-sidecar,0,2.33,40.59,0.0,0.004,0.066,0.033
16,startup,,,,,robot16-sidecar,1,3.72,42.51,0.0,0.008,0.089,0.056
16,startup,,,,,robot16-sidecar,2,3.54,45.44,0.0,0.008,0.109,0.078
16,startup,,,,,robot16-sidecar,3,4.21,48.8,0.0,0.012,0.137,0.102
16,startup,,,,,robot16-sidecar,4,4.07,51.82,0.0,0.012,0.159,0.126
16,startup,,,,,robot16-sidecar,5,1.53,52.46,0.0,0.023,0.169,0.13
16,startup,,,,,robot16-sidecar,6,1.65,52.61,0.0,0.023,0.178,0.132
16,startup,,,,,robot16-sidecar,7,1.54,52.83,0.0,0.023,0.178,0.132
16,startup,,,,,robot16-sidecar,8,1.65,52.61,0.0,0.023,0.178,0.132
16,startup,,,,,robot16-sidecar,9,1.57,52.72,0.0,0.023,0.183,0.132
16,startup,,,,,robot16-sidecar,10,1.44,52.61,0.0,0.023,0.183,0.132
16,startup,,,,,robot16-sidecar,11,1.1,52.6,0.0,0.023,0.183,0.132
16,startup,,,,,robot2-sidecar,0,3.07,40.5,0.0,0.004,0.067,0.034
16,startup,,,,,robot2-sidecar,1,3.76,42.8,0.0,0.008,0.089,0.057
16,startup,,,,,robot2-sidecar,2,3.69,45.76,0.0,0.008,0.111,0.08
16,startup,,,,,robot2-sidecar,3,2.32,46.54,0.0,0.02,0.127,0.086
16,startup,,,,,robot2-sidecar,4,1.33,46.86,0.0,0.02,0.135,0.088
16,startup,,,,,robot2-sidecar,5,1.93,47.27,0.0,0.023,0.144,0.091
16,startup,,,,,robot2-sidecar,6,1.23,47.42,0.0,0.023,0.152,0.093
16,startup,,,,,robot2-sidecar,7,1.49,47.42,0.0,0.023,0.152,0.093
16,startup,,,,,robot2-sidecar,8,1.54,47.42,0.0,0.023,0.152,0.093
16,startup,,,,,robot2-sidecar,9,1.03,47.42,0.0,0.023,0.157,0.093
16,startup,,,,,robot2-sidecar,10,1.43,47.54,0.0,0.023,0.157,0.093
16,startup,,,,,robot2-sidecar,11,1.65,47.42,0.0,0.023,0.157,0.093
16,startup,,,,,robot3-sidecar,0,2.88,40.8,0.0,0.004,0.067,0.034
16,startup,,,,,robot3-sidecar,1,3.79,42.77,0.0,0.008,0.09,0.058
16,startup,,,,,robot3-sidecar,2,3.85,45.55,0.0,0.008,0.112,0.08
16,startup,,,,,robot3-sidecar,4,2.51,51.8,0.0,0.012,0.16,0.128
16,startup,,,,,robot3-sidecar,5,2.0,52.42,0.0,0.023,0.17,0.132
16,startup,,,,,robot3-sidecar,6,1.41,52.58,0.0,0.023,0.179,0.134
16,startup,,,,,robot3-sidecar,7,1.58,52.7,0.0,0.023,0.179,0.134
16,startup,,,,,robot3-sidecar,8,1.08,52.58,0.0,0.023,0.179,0.134
16,startup,,,,,robot3-sidecar,9,1.48,52.57,0.0,0.023,0.184,0.134
16,startup,,,,,robot3-sidecar,10,1.42,52.63,0.0,0.023,0.184,0.134
16,startup,,,,,robot3-sidecar,11,1.65,52.58,0.0,0.023,0.184,0.134
16,startup,,,,,robot4-sidecar,0,0.0,40.01,0.0,0.004,0.038,0.007
16,startup,,,,,robot4-sidecar,1,4.84,40.38,0.0,0.004,0.067,0.035
16,startup,,,,,robot4-sidecar,2,2.96,42.35,0.0,0.008,0.087,0.056
16,startup,,,,,robot4-sidecar,3,3.78,45.25,0.0,0.008,0.109,0.078
16,startup,,,,,robot4-sidecar,4,3.56,48.26,0.0,0.012,0.136,0.101
16,startup,,,,,robot4-sidecar,5,3.5,51.62,0.0,0.012,0.158,0.124
16,startup,,,,,robot4-sidecar,6,2.03,52.24,0.0,0.023,0.168,0.129
16,startup,,,,,robot4-sidecar,7,1.61,52.11,0.0,0.023,0.176,0.13
16,startup,,,,,robot4-sidecar,8,1.03,52.1,0.0,0.023,0.176,0.13
16,startup,,,,,robot4-sidecar,9,1.03,52.1,0.0,0.023,0.176,0.13
16,startup,,,,,robot4-sidecar,10,1.01,52.1,0.0,0.023,0.181,0.13
16,startup,,,,,robot4-sidecar,11,1.43,52.2,0.0,0.023,0.181,0.13
16,startup,,,,,robot4-sidecar,12,0.99,52.1,0.0,0.023,0.181,0.13
16,startup,,,,,robot5-sidecar,0,2.87,40.36,0.0,0.004,0.064,0.03
16,startup,,,,,robot5-sidecar,1,3.49,41.73,0.0,0.008,0.085,0.051
16,startup,,,,,robot5-sidecar,2,3.71,44.65,0.0,0.008,0.107,0.073
16,startup,,,,,robot5-sidecar,3,1.75,45.47,0.0,0.02,0.123,0.079
16,startup,,,,,robot5-sidecar,4,1.88,45.79,0.0,0.02,0.131,0.081
16,startup,,,,,robot5-sidecar,5,1.84,46.21,0.0,0.023,0.139,0.084
16,startup,,,,,robot5-sidecar,6,1.69,46.35,0.0,0.023,0.148,0.085
16,startup,,,,,robot5-sidecar,7,1.11,46.35,0.0,0.023,0.148,0.085
16,startup,,,,,robot5-sidecar,8,1.6,46.35,0.0,0.023,0.148,0.085
16,startup,,,,,robot5-sidecar,9,0.99,46.34,0.0,0.023,0.153,0.085
16,startup,,,,,robot5-sidecar,10,1.42,46.35,0.0,0.023,0.153,0.085
16,startup,,,,,robot5-sidecar,11,1.13,46.34,0.0,0.023,0.153,0.085
16,startup,,,,,robot6-sidecar,0,3.14,40.8,0.0,0.004,0.065,0.033
16,startup,,,,,robot6-sidecar,1,3.56,42.84,0.0,0.008,0.089,0.058
16,startup,,,,,robot6-sidecar,2,3.77,45.76,0.0,0.008,0.111,0.08
16,startup,,,,,robot6-sidecar,3,1.85,46.63,0.0,0.02,0.127,0.086
16,startup,,,,,robot6-sidecar,4,1.24,46.91,0.0,0.02,0.135,0.088
16,startup,,,,,robot6-sidecar,5,1.82,47.34,0.0,0.023,0.143,0.091
16,startup,,,,,robot6-sidecar,6,1.76,47.45,0.0,0.023,0.15,0.092
16,startup,,,,,robot6-sidecar,7,1.1,47.55,0.0,0.023,0.15,0.092
16,startup,,,,,robot6-sidecar,8,1.64,47.51,0.0,0.023,0.15,0.092
16,startup,,,,,robot6-sidecar,9,1.64,47.55,0.0,0.023,0.155,0.092
16,startup,,,,,robot6-sidecar,10,1.42,47.46,0.0,0.023,0.155,0.092
16,startup,,,,,robot6-sidecar,11,1.63,47.45,0.0,0.023,0.155,0.092
16,startup,,,,,robot7-sidecar,0,2.94,40.41,0.0,0.004,0.066,0.034
16,startup,,,,,robot7-sidecar,1,2.98,42.32,0.0,0.008,0.089,0.057
16,startup,,,,,robot7-sidecar,2,3.78,45.27,0.0,0.008,0.111,0.079
16,startup,,,,,robot7-sidecar,3,3.95,48.3,0.0,0.012,0.137,0.103
16,startup,,,,,robot7-sidecar,4,4.02,51.58,0.0,0.012,0.161,0.128
16,startup,,,,,robot7-sidecar,5,2.07,52.17,0.0,0.023,0.17,0.132
16,startup,,,,,robot7-sidecar,6,1.16,52.29,0.0,0.023,0.178,0.133
16,startup,,,,,robot7-sidecar,7,1.09,52.35,0.0,0.023,0.178,0.133
16,startup,,,,,robot7-sidecar,8,1.57,52.29,0.0,0.023,0.178,0.133
16,startup,,,,,robot7-sidecar,9,1.6,52.34,0.0,0.023,0.183,0.133
16,startup,,,,,robot7-sidecar,10,0.94,52.28,0.0,0.023,0.183,0.133
16,startup,,,,,robot7-sidecar,11,1.11,52.28,0.0,0.023,0.183,0.133
16,startup,,,,,robot8-sidecar,0,2.67,40.17,0.0,0.004,0.066,0.034
16,startup,,,,,robot8-sidecar,1,3.74,42.6,0.0,0.008,0.089,0.058
16,startup,,,,,robot8-sidecar,2,3.36,46.39,0.0,0.008,0.111,0.08
16,startup,,,,,robot8-sidecar,3,2.35,46.36,0.0,0.02,0.128,0.086
16,startup,,,,,robot8-sidecar,4,1.79,46.66,0.0,0.02,0.135,0.089
16,startup,,,,,robot8-sidecar,5,1.98,47.11,0.0,0.023,0.144,0.091
16,startup,,,,,robot8-sidecar,6,1.85,47.25,0.0,0.023,0.153,0.093
16,startup,,,,,robot8-sidecar,7,1.43,47.23,0.0,0.023,0.153,0.093
16,startup,,,,,robot8-sidecar,8,1.6,47.27,0.0,0.023,0.153,0.093
16,startup,,,,,robot8-sidecar,9,1.66,47.27,0.0,0.023,0.157,0.093
16,startup,,,,,robot8-sidecar,10,0.96,47.23,0.0,0.023,0.158,0.093
16,startup,,,,,robot8-sidecar,11,1.65,47.23,0.0,0.023,0.158,0.093
16,startup,,,,,robot9-sidecar,0,2.71,40.57,0.0,0.004,0.064,0.03
16,startup,,,,,robot9-sidecar,1,3.48,41.57,0.0,0.008,0.083,0.05
16,startup,,,,,robot9-sidecar,2,3.0,44.41,0.0,0.008,0.105,0.072
16,startup,,,,,robot9-sidecar,3,2.3,45.18,0.0,0.02,0.121,0.078
16,startup,,,,,robot9-sidecar,4,1.8,45.5,0.0,0.02,0.129,0.08
16,startup,,,,,robot9-sidecar,5,1.91,45.95,0.0,0.023,0.138,0.083
16,startup,,,,,robot9-sidecar,6,1.73,46.36,0.0,0.023,0.146,0.084
16,startup,,,,,robot9-sidecar,7,1.43,46.12,0.0,0.023,0.146,0.084
16,startup,,,,,robot9-sidecar,8,1.66,46.12,0.0,0.023,0.146,0.084
16,startup,,,,,robot9-sidecar,9,1.6,46.19,0.0,0.023,0.151,0.084
16,startup,,,,,robot9-sidecar,10,0.95,46.12,0.0,0.023,0.151,0.084
16,startup,,,,,robot9-sidecar,11,1.67,46.12,0.0,0.023,0.151,0.084
16,startup,,,,,secaas,0,0.17,61.74,0.0,1.93,0.025,0.053
16,startup,,,,,secaas,1,7.74,61.95,0.0,1.93,0.028,0.057
16,startup,,,,,secaas,2,27.92,62.28,0.0,1.969,0.049,0.081
16,startup,,,,,secaas,3,60.33,62.43,0.0,2.219,0.112,0.156
16,startup,,,,,secaas,4,58.81,62.58,0.0,2.719,0.171,0.229
16,startup,,,,,secaas,5,7.83,62.45,0.0,2.719,0.176,0.234
16,startup,,,,,secaas,6,5.37,62.57,0.0,2.727,0.178,0.237
