participant,run,role,metric,duration_s
Robot2,4,verifier,signatures_blockchain_read,0.019
Robot2,4,verifier,signatures_blockchain_read,0.01
Robot2,4,verifier,signatures_blockchain_read,0.042
Robot2,4,verifier,signatures_blockchain_read,0.015
Robot2,4,verifier,signatures_blockchain_read,0.012
Robot2,4,verifier,signatures_blockchain_read,0.017
Robot2,4,verifier,signatures_blockchain_read,0.009
Robot2,4,verifier,signatures_blockchain_read,0.037
Robot2,4,verifier,signatures_blockchain_read,0.062
Robot2,4,verifier,signatures_blockchain_read,0.087
Robot2,4,verifier,verify_compute,1e-06
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,verify_compute,0.0
Robot2,4,verifier,result_blockchain_write,0.108
Robot2,4,verifier,result_blockchain_write,0.033
Robot2,4,verifier,result_blockchain_write,0.113
Robot2,4,verifier,result_blockchain_write,0.102
Robot2,4,verifier,result_blockchain_write,0.111
Robot2,4,verifier,result_blockchain_write,0.211
Robot2,4,verifier,result_blockchain_write,0.101
Robot2,4,verifier,result_blockchain_write,0.18
Robot2,4,verifier,result_blockchain_write,0.091
Robot2,4,verifier,result_blockchain_write,0.228
Robot2,4,verifier,result_blockchain_write,0.032
Robot2,4,verifier,result_blockchain_write,0.115
Robot2,4,verifier,total_lifecycle,0.13
Robot2,4,verifier,total_lifecycle,0.101
Robot2,4,verifier,total_lifecycle,0.132
Robot2,4,verifier,total_lifecycle,0.112
Robot2,4,verifier,total_lifecycle,0.153
Robot2,4,verifier,total_lifecycle,0.226
Robot2,4,verifier,total_lifecycle,0.113
Robot2,4,verifier,total_lifecycle,0.197
Robot2,4,verifier,total_lifecycle,0.1
Robot2,4,verifier,total_lifecycle,0.265
Robot2,4,verifier,total_lifecycle,0.094
Robot2,4,verifier,total_lifecycle,0.202
Robot2,5,prover,e2e_blockchain,5.846
Robot2,5,prover,e2e_blockchain,6.193
Robot2,5,prover,e2e_blockchain,4.25
Robot2,5,prover,e2e_blockchain,4.342
Robot2,5,prover,e2e_blockchain,4.556
Robot2,5,prover,e2e_blockchain,4.667
Robot2,5,prover,e2e_blockchain,4.816
Robot2,5,prover,e2e_blockchain,4.899
Robot2,5,prover,e2e_blockchain,4.978
Robot2,5,prover,e2e_blockchain,4.96
Robot2,5,prover,e2e_blockchain,5.282
Robot2,5,prover,evidence_blockchain_write,1.837
Robot2,5,prover,evidence_blockchain_write,2.137
Robot2,5,prover,evidence_blockchain_write,0.244
Robot2,5,prover,evidence_blockchain_write,0.345
Robot2,5,prover,evidence_blockchain_write,0.516
Robot2,5,prover,evidence_blockchain_write,0.667
Robot2,5,prover,evidence_blockchain_write,0.657
Robot2,5,prover,evidence_blockchain_write,0.754
Robot2,5,prover,evidence_blockchain_write,1.002
Robot2,5,prover,evidence_blockchain_write,0.959
Robot2,5,prover,evidence_blockchain_write,1.225
Robot2,5,prover,total_lifecycle,21.493
Robot2,5,prover,total_lifecycle,21.897
Robot2,5,prover,total_lifecycle,20.118
Robot2,5,prover,total_lifecycle,20.289
Robot2,5,prover,total_lifecycle,20.401
Robot2,5,prover,total_lifecycle,20.463
Robot2,5,prover,total_lifecycle,20.803
Robot2,5,prover,total_lifecycle,20.841
Robot2,5,prover,total_lifecycle,20.803
Robot2,5,prover,total_lifecycle,20.926
Robot2,5,prover,total_lifecycle,21.055
Robot2,5,verifier,signatures_blockchain_read,0.076
Robot2,5,verifier,signatures_blockchain_read,0.054
Robot2,5,verifier,signatures_blockchain_read,0.015
Robot2,5,verifier,signatures_blockchain_read,0.02
Robot2,5,verifier,signatures_blockchain_read,0.014
Robot2,5,verifier,signatures_blockchain_read,0.015
Robot2,5,verifier,signatures_blockchain_read,0.012
Robot2,5,verifier,signatures_blockchain_read,0.087
Robot2,5,verifier,verify_compute,1e-06
Robot2,5,verifier,verify_compute,1e-06
Robot2,5,verifier,verify_compute,0.0
Robot2,5,verifier,verify_compute,0.0
Robot2,5,verifier,verify_compute,0.0
Robot2,5,verifier,verify_compute,0.0
Robot2,5,verifier,verify_compute,0.0
Robot2,5,verifier,verify_compute,1e-06
Robot2,5,verifier,result_blockchain_write,0.096
Robot2,5,verifier,result_blockchain_write,0.291
Robot2,5,verifier,result_blockchain_write,0.107
Robot2,5,verifier,result_blockchain_write,0.175
Robot2,5,verifier,result_blockchain_write,0.09
Robot2,5,verifier,result_blockchain_write,0.202
Robot2,5,verifier,result_blockchain_write,0.087
Robot2,5,verifier,result_blockchain_write,0.298
Robot2,5,verifier,total_lifecycle,0.172
Robot2,5,verifier,total_lifecycle,0.345
Robot2,5,verifier,total_lifecycle,0.122
Robot2,5,verifier,total_lifecycle,0.196
Robot2,5,verifier,total_lifecycle,0.104
Robot2,5,verifier,total_lifecycle,0.217
Robot2,5,verifier,total_lifecycle,0.099
Robot2,5,verifier,total_lifecycle,0.386
Robot3,1,prover,e2e_blockchain,5.27
Robot3,1,prover,e2e_blockchain,5.62
Robot3,1,prover,e2e_blockchain,5.855
Robot3,1,prover,e2e_blockchain,6.136
Robot3,1,prover,e2e_blockchain,4.348
Robot3,1,prover,e2e_blockchain,4.286
Robot3,1,prover,e2e_blockchain,4.404
Robot3,1,prover,e2e_blockchain,4.7
Robot3,1,prover,e2e_blockchain,4.585
Robot3,1,prover,e2e_blockchain,4.84
Robot3,1,prover,e2e_blockchain,4.733
Robot3,1,prover,evidence_blockchain_write,1.249
Robot3,1,prover,evidence_blockchain_write,1.53
Robot3,1,prover,evidence_blockchain_write,1.713
Robot3,1,prover,evidence_blockchain_write,1.939
Robot3,1,prover,evidence_blockchain_write,0.149
Robot3,1,prover,evidence_blockchain_write,0.158
Robot3,1,prover,evidence_blockchain_write,0.351
Robot3,1,prover,evidence_blockchain_write,0.561
Robot3,1,prover,evidence_blockchain_write,0.672
Robot3,1,prover,evidence_blockchain_write,0.7
Robot3,1,prover,evidence_blockchain_write,0.782
Robot3,1,prover,total_lifecycle,20.92
Robot3,1,prover,total_lifecycle,21.375
Robot3,1,prover,total_lifecycle,21.66
Robot3,1,prover,total_lifecycle,21.898
Robot3,1,prover,total_lifecycle,20.212
Robot3,1,prover,total_lifecycle,20.285
Robot3,1,prover,total_lifecycle,20.26
Robot3,1,prover,total_lifecycle,20.539
Robot3,1,prover,total_lifecycle,20.517
Robot3,1,prover,total_lifecycle,20.758
Robot3,1,prover,total_lifecycle,20.745
Robot3,1,verifier,signatures_blockchain_read,0.033
Robot3,1,verifier,signatures_blockchain_read,0.051
Robot3,1,verifier,signatures_blockchain_read,0.056
Robot3,1,verifier,signatures_blockchain_read,0.027
Robot3,1,verifier,signatures_blockchain_read,0.017
Robot3,1,verifier,signatures_blockchain_read,0.066
Robot3,1,verifier,signatures_blockchain_read,0.068
Robot3,1,verifier,verify_compute,1e-06
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,verify_compute,0.0
Robot3,1,verifier,result_blockchain_write,0.127
Robot3,1,verifier,result_blockchain_write,0.052
Robot3,1,verifier,result_blockchain_write,0.202
Robot3,1,verifier,result_blockchain_write,0.183
Robot3,1,verifier,result_blockchain_write,0.096
Robot3,1,verifier,result_blockchain_write,0.117
Robot3,1,verifier,result_blockchain_write,0.115
Robot3,1,verifier,total_lifecycle,0.16
Robot3,1,verifier,total_lifecycle,0.103
Robot3,1,verifier,total_lifecycle,0.259
Robot3,1,verifier,total_lifecycle,0.21
Robot3,1,verifier,total_lifecycle,0.113
Robot3,1,verifier,total_lifecycle,0.19
Robot3,1,verifier,total_lifecycle,0.183
Robot3,2,prover,e2e_blockchain,11.856
Robot3,2,prover,e2e_blockchain,6.216
Robot3,2,prover,e2e_blockchain,4.198
Robot3,2,prover,e2e_blockchain,4.511
Robot3,2,prover,e2e_blockchain,4.525
Robot3,2,prover,e2e_blockchain,4.651
Robot3,2,prover,e2e_blockchain,4.84
Robot3,2,prover,e2e_blockchain,5.03
Robot3,2,prover,e2e_blockchain,5.303
Robot3,2,prover,e2e_blockchain,5.061
Robot3,2,prover,e2e_blockchain,5.151
Robot3,2,prover,evidence_blockchain_write,1.949
Robot3,2,prover,evidence_blockchain_write,2.153
Robot3,2,prover,evidence_blockchain_write,0.249
Robot3,2,prover,evidence_blockchain_write,0.355
Robot3,2,prover,evidence_blockchain_write,0.562
Robot3,2,prover,evidence_blockchain_write,0.57
Robot3,2,prover,evidence_blockchain_write,0.767
Robot3,2,prover,evidence_blockchain_write,1.075
Robot3,2,prover,evidence_blockchain_write,1.12
Robot3,2,prover,evidence_blockchain_write,1.073
Robot3,2,prover,evidence_blockchain_write,1.077
Robot3,2,prover,total_lifecycle,27.508
Robot3,2,prover,total_lifecycle,22.012
Robot3,2,prover,total_lifecycle,20.122
Robot3,2,prover,total_lifecycle,20.376
Robot3,2,prover,total_lifecycle,20.369
Robot3,2,prover,total_lifecycle,20.587
Robot3,2,prover,total_lifecycle,20.644
Robot3,2,prover,total_lifecycle,20.764
Robot3,2,prover,total_lifecycle,21.225
Robot3,2,prover,total_lifecycle,21.141
Robot3,2,prover,total_lifecycle,21.146
Robot3,2,verifier,signatures_blockchain_read,0.073
Robot3,2,verifier,signatures_blockchain_read,0.098
Robot3,2,verifier,signatures_blockchain_read,0.017
Robot3,2,verifier,signatures_blockchain_read,0.092
Robot3,2,verifier,signatures_blockchain_read,0.06
Robot3,2,verifier,signatures_blockchain_read,0.014
Robot3,2,verifier,signatures_blockchain_read,0.019
Robot3,2,verifier,signatures_blockchain_read,0.02
Robot3,2,verifier,signatures_blockchain_read,0.067
Robot3,2,verifier,signatures_blockchain_read,0.275
Robot3,2,verifier,signatures_blockchain_read,0.02
Robot3,2,verifier,verify_compute,1e-06
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,verify_compute,0.0
Robot3,2,verifier,result_blockchain_write,0.034
Robot3,2,verifier,result_blockchain_write,0.086
Robot3,2,verifier,result_blockchain_write,0.139
Robot3,2,verifier,result_blockchain_write,0.179
Robot3,2,verifier,result_blockchain_write,0.032
Robot3,2,verifier,result_blockchain_write,0.09
Robot3,2,verifier,result_blockchain_write,0.19
Robot3,2,verifier,result_blockchain_write,0.105
Robot3,2,verifier,result_blockchain_write,0.201
Robot3,2,verifier,result_blockchain_write,0.131
Robot3,2,verifier,result_blockchain_write,0.156
Robot3,2,verifier,total_lifecycle,0.107
Robot3,2,verifier,total_lifecycle,0.184
Robot3,2,verifier,total_lifecycle,0.156
Robot3,2,verifier,total_lifecycle,0.271
Robot3,2,verifier,total_lifecycle,0.093
Robot3,2,verifier,total_lifecycle,0.105
Robot3,2,verifier,total_lifecycle,0.209
Robot3,2,verifier,total_lifecycle,0.125
Robot3,2,verifier,total_lifecycle,0.268
Robot3,2,verifier,total_lifecycle,0.406
Robot3,2,verifier,total_lifecycle,0.176
Robot3,3,prover,e2e_blockchain,7.971
Robot3,3,prover,e2e_blockchain,4.215
Robot3,3,prover,e2e_blockchain,4.471
Robot3,3,prover,e2e_blockchain,4.42
Robot3,3,prover,e2e_blockchain,4.607
Robot3,3,prover,e2e_blockchain,4.754
Robot3,3,prover,e2e_blockchain,4.915
Robot3,3,prover,e2e_blockchain,5.004
Robot3,3,prover,e2e_blockchain,4.817
Robot3,3,prover,e2e_blockchain,5.023
Robot3,3,prover,e2e_blockchain,5.259
Robot3,3,prover,evidence_blockchain_write,2.008
Robot3,3,prover,evidence_blockchain_write,0.318
Robot3,3,prover,evidence_blockchain_write,0.349
Robot3,3,prover,evidence_blockchain_write,0.454
Robot3,3,prover,evidence_blockchain_write,0.546
Robot3,3,prover,evidence_blockchain_write,0.71
Robot3,3,prover,evidence_blockchain_write,0.973
Robot3,3,prover,evidence_blockchain_write,0.875
Robot3,3,prover,evidence_blockchain_write,0.867
Robot3,3,prover,evidence_blockchain_write,0.97
Robot3,3,prover,evidence_blockchain_write,1.25
Robot3,3,prover,total_lifecycle,23.592
Robot3,3,prover,total_lifecycle,19.977
Robot3,3,prover,total_lifecycle,20.448
Robot3,3,prover,total_lifecycle,20.321
Robot3,3,prover,total_lifecycle,20.457
Robot3,3,prover,total_lifecycle,20.58
Robot3,3,prover,total_lifecycle,20.709
Robot3,3,prover,total_lifecycle,21.123
Robot3,3,prover,total_lifecycle,20.814
Robot3,3,prover,total_lifecycle,20.91
Robot3,3,prover,total_lifecycle,21.057
Robot3,3,verifier,signatures_blockchain_read,0.016
Robot3,3,verifier,signatures_blockchain_read,0.081
Robot3,3,verifier,signatures_blockchain_read,0.078
Robot3,3,verifier,signatures_blockchain_read,0.196
Robot3,3,verifier,signatures_blockchain_read,0.078
Robot3,3,verifier,signatures_blockchain_read,0.03
Robot3,3,verifier,signatures_blockchain_read,0.072
Robot3,3,verifier,signatures_blockchain_read,0.066
Robot3,3,verifier,signatures_blockchain_read,0.016
Robot3,3,verifier,signatures_blockchain_read,0.022
Robot3,3,verifier,verify_compute,1e-06
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,1e-06
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,verify_compute,0.0
Robot3,3,verifier,result_blockchain_write,0.126
Robot3,3,verifier,result_blockchain_write,0.031
Robot3,3,verifier,result_blockchain_write,0.121
Robot3,3,verifier,result_blockchain_write,0.039
Robot3,3,verifier,result_blockchain_write,0.129
Robot3,3,verifier,result_blockchain_write,0.173
Robot3,3,verifier,result_blockchain_write,0.048
Robot3,3,verifier,result_blockchain_write,0.193
Robot3,3,verifier,result_blockchain_write,0.168
Robot3,3,verifier,result_blockchain_write,0.109
Robot3,3,verifier,total_lifecycle,0.142
Robot3,3,verifier,total_lifecycle,0.112
Robot3,3,verifier,total_lifecycle,0.199
Robot3,3,verifier,total_lifecycle,0.235
Robot3,3,verifier,total_lifecycle,0.207
Robot3,3,verifier,total_lifecycle,0.203
Robot3,3,verifier,total_lifecycle,0.12
Robot3,3,verifier,total_lifecycle,0.26
Robot3,3,verifier,total_lifecycle,0.187
Robot3,3,verifier,total_lifecycle,0.131
Robot3,4,prover,e2e_blockchain,6.058
Robot3,4,prover,e2e_blockchain,4.267
Robot3,4,prover,e2e_blockchain,4.35
Robot3,4,prover,e2e_blockchain,4.583
Robot3,4,prover,e2e_blockchain,4.569
Robot3,4,prover,e2e_blockchain,4.855
Robot3,4,prover,e2e_blockchain,4.932
Robot3,4,prover,e2e_blockchain,5.163
Robot3,4,prover,e2e_blockchain,5.267
Robot3,4,prover,e2e_blockchain,5.37
Robot3,4,prover,e2e_blockchain,5.596
Robot3,4,prover,evidence_blockchain_write,1.992
Robot3,4,prover,evidence_blockchain_write,0.175
Robot3,4,prover,evidence_blockchain_write,0.461
Robot3,4,prover,evidence_blockchain_write,0.453
Robot3,4,prover,evidence_blockchain_write,0.567
Robot3,4,prover,evidence_blockchain_write,0.766
Robot3,4,prover,evidence_blockchain_write,0.863
Robot3,4,prover,evidence_blockchain_write,1.063
Robot3,4,prover,evidence_blockchain_write,1.267
Robot3,4,prover,evidence_blockchain_write,1.372
Robot3,4,prover,evidence_blockchain_write,1.542
Robot3,4,prover,total_lifecycle,21.628
Robot3,4,prover,total_lifecycle,20.058
Robot3,4,prover,total_lifecycle,20.198
Robot3,4,prover,total_lifecycle,20.532
Robot3,4,prover,total_lifecycle,20.479
Robot3,4,prover,total_lifecycle,20.664
Robot3,4,prover,total_lifecycle,20.788
Robot3,4,prover,total_lifecycle,21.0
Robot3,4,prover,total_lifecycle,21.06
Robot3,4,prover,total_lifecycle,21.267
Robot3,4,prover,total_lifecycle,21.444
Robot3,4,verifier,signatures_blockchain_read,0.023
Robot3,4,verifier,signatures_blockchain_read,0.099
Robot3,4,verifier,signatures_blockchain_read,0.009
Robot3,4,verifier,signatures_blockchain_read,0.025
Robot3,4,verifier,signatures_blockchain_read,0.015
Robot3,4,verifier,signatures_blockchain_read,0.074
Robot3,4,verifier,signatures_blockchain_read,0.01
Robot3,4,verifier,signatures_blockchain_read,0.02
Robot3,4,verifier,signatures_blockchain_read,0.095
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,0.0
Robot3,4,verifier,verify_compute,1e-06
Robot3,4,verifier,verify_compute,1e-06
Robot3,4,verifier,result_blockchain_write,0.088
Robot3,4,verifier,result_blockchain_write,0.208
Robot3,4,verifier,result_blockchain_write,0.077
Robot3,4,verifier,result_blockchain_write,0.077
Robot3,4,verifier,result_blockchain_write,0.199
Robot3,4,verifier,result_blockchain_write,0.03
Robot3,4,verifier,result_blockchain_write,0.085
Robot3,4,verifier,result_blockchain_write,0.19
Robot3,4,verifier,result_blockchain_write,0.116
Robot3,4,verifier,total_lifecycle,0.111
Robot3,4,verifier,total_lifecycle,0.308
Robot3,4,verifier,total_lifecycle,0.088
Robot3,4,verifier,total_lifecycle,0.104
Robot3,4,verifier,total_lifecycle,0.214
Robot3,4,verifier,total_lifecycle,0.104
Robot3,4,verifier,total_lifecycle,0.095
Robot3,4,verifier,total_lifecycle,0.21
Robot3,4,verifier,total_lifecycle,0.211
Robot3,5,prover,e2e_blockchain,11.804
Robot3,5,prover,e2e_blockchain,6.136
Robot3,5,prover,e2e_blockchain,4.213
Robot3,5,prover,e2e_blockchain,4.382
Robot3,5,prover,e2e_blockchain,6.274
Robot3,5,prover,e2e_blockchain,4.156
Robot3,5,prover,e2e_blockchain,4.356
Robot3,5,prover,e2e_blockchain,4.683
Robot3,5,prover,e2e_blockchain,4.764
Robot3,5,prover,e2e_blockchain,4.789
Robot3,5,prover,e2e_blockchain,4.653
Robot3,5,prover,evidence_blockchain_write,1.701
Robot3,5,prover,evidence_blockchain_write,2.002
Robot3,5,prover,evidence_blockchain_write,0.137
Robot3,5,prover,evidence_blockchain_write,0.246
Robot3,5,prover,evidence_blockchain_write,2.126
Robot3,5,prover,evidence_blockchain_write,0.247
Robot3,5,prover,evidence_blockchain_write,0.348
Robot3,5,prover,evidence_blockchain_write,0.585
Robot3,5,prover,evidence_blockchain_write,0.652
Robot3,5,prover,evidence_blockchain_write,0.768
Robot3,5,prover,evidence_blockchain_write,0.551
Robot3,5,prover,total_lifecycle,27.51
Robot3,5,prover,total_lifecycle,21.871
Robot3,5,prover,total_lifecycle,20.057
Robot3,5,prover,total_lifecycle,20.318
Robot3,5,prover,total_lifecycle,22.376
Robot3,5,prover,total_lifecycle,20.13
Robot3,5,prover,total_lifecycle,20.192
Robot3,5,prover,total_lifecycle,20.504
Robot3,5,prover,total_lifecycle,20.692
Robot3,5,prover,total_lifecycle,20.711
Robot3,5,prover,total_lifecycle,20.785
Robot3,5,verifier,signatures_blockchain_read,0.044
Robot3,5,verifier,signatures_blockchain_read,0.08
Robot3,5,verifier,signatures_blockchain_read,0.092
Robot3,5,verifier,signatures_blockchain_read,0.064
Robot3,5,verifier,signatures_blockchain_read,0.019
Robot3,5,verifier,signatures_blockchain_read,0.014
Robot3,5,verifier,signatures_blockchain_read,0.02
Robot3,5,verifier,signatures_blockchain_read,0.063
Robot3,5,verifier,signatures_blockchain_read,0.09
Robot3,5,verifier,signatures_blockchain_read,0.017
Robot3,5,verifier,signatures_blockchain_read,0.011
Robot3,5,verifier,signatures_blockchain_read,0.393
Robot3,5,verifier,signatures_blockchain_read,0.034
Robot3,5,verifier,verify_compute,1e-06
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,verify_compute,0.0
Robot3,5,verifier,result_blockchain_write,0.124
Robot3,5,verifier,result_blockchain_write,0.089
Robot3,5,verifier,result_blockchain_write,0.106
Robot3,5,verifier,result_blockchain_write,0.189
Robot3,5,verifier,result_blockchain_write,0.242
Robot3,5,verifier,result_blockchain_write,0.088
Robot3,5,verifier,result_blockchain_write,0.104
Robot3,5,verifier,result_blockchain_write,0.028
Robot3,5,verifier,result_blockchain_write,0.119
Robot3,5,verifier,result_blockchain_write,0.173
Robot3,5,verifier,result_blockchain_write,0.123
Robot3,5,verifier,result_blockchain_write,0.103
Robot3,5,verifier,result_blockchain_write,0.171
Robot3,5,verifier,total_lifecycle,0.169
Robot3,5,verifier,total_lifecycle,0.169
Robot3,5,verifier,total_lifecycle,0.198
Robot3,5,verifier,total_lifecycle,0.253
Robot3,5,verifier,total_lifecycle,0.261
Robot3,5,verifier,total_lifecycle,0.102
Robot3,5,verifier,total_lifecycle,0.124
Robot3,5,verifier,total_lifecycle,0.091
Robot3,5,verifier,total_lifecycle,0.209
Robot3,5,verifier,total_lifecycle,0.19
Robot3,5,verifier,total_lifecycle,0.134
Robot3,5,verifier,total_lifecycle,0.497
Robot3,5,verifier,total_lifecycle,0.205
Robot4,1,prover,e2e_blockchain,11.24
Robot4,1,prover,e2e_blockchain,5.582
Robot4,1,prover,e2e_blockchain,5.501
Robot4,1,prover,e2e_blockchain,5.631
Robot4,1,prover,e2e_blockchain,5.886
Robot4,1,prover,e2e_blockchain,5.691
Robot4,1,prover,e2e_blockchain,5.916
Robot4,1,prover,e2e_blockchain,6.172
Robot4,1,prover,e2e_blockchain,4.314
Robot4,1,prover,e2e_blockchain,4.408
Robot4,1,prover,e2e_blockchain,4.267
Robot4,1,prover,evidence_blockchain_write,1.317
Robot4,1,prover,evidence_blockchain_write,1.49
Robot4,1,prover,evidence_blockchain_write,1.411
Robot4,1,prover,evidence_blockchain_write,1.654
Robot4,1,prover,evidence_blockchain_write,1.736
Robot4,1,prover,evidence_blockchain_write,1.681
Robot4,1,prover,evidence_blockchain_write,1.897
Robot4,1,prover,evidence_blockchain_write,2.027
Robot4,1,prover,evidence_blockchain_write,0.249
Robot4,1,prover,evidence_blockchain_write,0.248
Robot4,1,prover,evidence_blockchain_write,0.246
Robot4,1,prover,total_lifecycle,26.845
Robot4,1,prover,total_lifecycle,21.444
Robot4,1,prover,total_lifecycle,21.497
Robot4,1,prover,total_lifecycle,21.466
Robot4,1,prover,total_lifecycle,21.769
Robot4,1,prover,total_lifecycle,21.715
Robot4,1,prover,total_lifecycle,21.758
Robot4,1,prover,total_lifecycle,22.019
Robot4,1,prover,total_lifecycle,20.164
Robot4,1,prover,total_lifecycle,20.389
Robot4,1,prover,total_lifecycle,20.274
Robot4,1,verifier,signatures_blockchain_read,0.028
Robot4,1,verifier,signatures_blockchain_read,0.012
Robot4,1,verifier,signatures_blockchain_read,0.021
Robot4,1,verifier,signatures_blockchain_read,0.025
Robot4,1,verifier,signatures_blockchain_read,0.01
Robot4,1,verifier,signatures_blockchain_read,0.015
Robot4,1,verifier,signatures_blockchain_read,0.065
Robot4,1,verifier,signatures_blockchain_read,0.016
Robot4,1,verifier,signatures_blockchain_read,0.032
Robot4,1,verifier,signatures_blockchain_read,0.052
Robot4,1,verifier,signatures_blockchain_read,0.024
Robot4,1,verifier,signatures_blockchain_read,0.035
Robot4,1,verifier,signatures_blockchain_read,0.017
Robot4,1,verifier,verify_compute,1e-06
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,1e-06
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,verify_compute,0.0
Robot4,1,verifier,result_blockchain_write,0.172
Robot4,1,verifier,result_blockchain_write,0.091
Robot4,1,verifier,result_blockchain_write,0.091
Robot4,1,verifier,result_blockchain_write,0.268
Robot4,1,verifier,result_blockchain_write,0.099
Robot4,1,verifier,result_blockchain_write,0.096
Robot4,1,verifier,result_blockchain_write,0.217
Robot4,1,verifier,result_blockchain_write,0.039
Robot4,1,verifier,result_blockchain_write,0.207
Robot4,1,verifier,result_blockchain_write,0.104
Robot4,1,verifier,result_blockchain_write,0.194
Robot4,1,verifier,result_blockchain_write,0.307
Robot4,1,verifier,result_blockchain_write,0.087
Robot4,1,verifier,total_lifecycle,0.2
Robot4,1,verifier,total_lifecycle,0.103
Robot4,1,verifier,total_lifecycle,0.112
Robot4,1,verifier,total_lifecycle,0.293
Robot4,1,verifier,total_lifecycle,0.109
Robot4,1,verifier,total_lifecycle,0.111
Robot4,1,verifier,total_lifecycle,0.282
Robot4,1,verifier,total_lifecycle,0.056
Robot4,1,verifier,total_lifecycle,0.239
Robot4,1,verifier,total_lifecycle,0.156
Robot4,1,verifier,total_lifecycle,0.218
Robot4,1,verifier,total_lifecycle,0.343
Robot4,1,verifier,total_lifecycle,0.104
Robot4,2,prover,e2e_blockchain,5.917
Robot4,2,prover,e2e_blockchain,4.172
Robot4,2,prover,e2e_blockchain,6.152
Robot4,2,prover,e2e_blockchain,6.18
Robot4,2,prover,e2e_blockchain,4.268
Robot4,2,prover,e2e_blockchain,4.485
Robot4,2,prover,e2e_blockchain,4.733
Robot4,2,prover,e2e_blockchain,4.753
Robot4,2,prover,e2e_blockchain,5.156
Robot4,2,prover,e2e_blockchain,5.015
Robot4,2,prover,e2e_blockchain,5.133
Robot4,2,prover,evidence_blockchain_write,1.894
Robot4,2,prover,evidence_blockchain_write,0.216
Robot4,2,prover,evidence_blockchain_write,2.108
Robot4,2,prover,evidence_blockchain_write,2.101
Robot4,2,prover,evidence_blockchain_write,0.246
Robot4,2,prover,evidence_blockchain_write,0.467
Robot4,2,prover,evidence_blockchain_write,0.654
Robot4,2,prover,evidence_blockchain_write,0.75
Robot4,2,prover,evidence_blockchain_write,0.969
Robot4,2,prover,evidence_blockchain_write,1.068
Robot4,2,prover,evidence_blockchain_write,1.066
Robot4,2,prover,total_lifecycle,21.569
Robot4,2,prover,total_lifecycle,19.945
Robot4,2,prover,total_lifecycle,22.263
Robot4,2,prover,total_lifecycle,22.181
Robot4,2,prover,total_lifecycle,20.163
Robot4,2,prover,total_lifecycle,20.214
Robot4,2,prover,total_lifecycle,20.581
Robot4,2,prover,total_lifecycle,20.684
Robot4,2,prover,total_lifecycle,20.876
Robot4,2,prover,total_lifecycle,20.987
Robot4,2,prover,total_lifecycle,21.088
Robot4,2,verifier,signatures_blockchain_read,0.068
Robot4,2,verifier,signatures_blockchain_read,0.045
